2025-12-23 17:07:33,159 - [INFO] - ------ ------ task type is regression ------ ------
2025-12-23 17:07:36,504 - [INFO] - ------------------------------------------------------------
2025-12-23 17:07:36,505 - [INFO] - On Validation Set (Regression):
	MSE of RRL  Model: 475.349853515625
	MAE of RRL  Model: 21.028270721435547
	R2  of RRL  Model: -13.246492385864258
2025-12-23 17:07:36,505 - [INFO] - ------------------------------------------------------------
2025-12-23 17:07:36,543 - [INFO] - epoch: 0, loss_rrl: 2401.4054565429688
2025-12-23 17:07:36,558 - [INFO] - epoch: 1, loss_rrl: 2017.2290649414062
2025-12-23 17:07:36,573 - [INFO] - epoch: 2, loss_rrl: 1832.306411743164
2025-12-23 17:07:36,587 - [INFO] - epoch: 3, loss_rrl: 1697.0528106689453
2025-12-23 17:07:36,602 - [INFO] - epoch: 4, loss_rrl: 1572.7235870361328
2025-12-23 17:07:36,617 - [INFO] - epoch: 5, loss_rrl: 1454.1422119140625
2025-12-23 17:07:36,632 - [INFO] - epoch: 6, loss_rrl: 1344.2789001464844
2025-12-23 17:07:36,646 - [INFO] - epoch: 7, loss_rrl: 1238.8888092041016
2025-12-23 17:07:36,662 - [INFO] - epoch: 8, loss_rrl: 1144.0018615722656
2025-12-23 17:07:36,676 - [INFO] - epoch: 9, loss_rrl: 1055.6842422485352
2025-12-23 17:07:36,690 - [INFO] - epoch: 10, loss_rrl: 974.1650543212891
2025-12-23 17:07:36,705 - [INFO] - epoch: 11, loss_rrl: 900.7052383422852
2025-12-23 17:07:36,720 - [INFO] - epoch: 12, loss_rrl: 834.1559295654297
2025-12-23 17:07:36,735 - [INFO] - epoch: 13, loss_rrl: 774.2385025024414
2025-12-23 17:07:36,750 - [INFO] - epoch: 14, loss_rrl: 720.572998046875
2025-12-23 17:07:36,765 - [INFO] - epoch: 15, loss_rrl: 672.7340393066406
2025-12-23 17:07:36,783 - [INFO] - epoch: 16, loss_rrl: 630.2813911437988
2025-12-23 17:07:36,799 - [INFO] - epoch: 17, loss_rrl: 592.7760238647461
2025-12-23 17:07:36,814 - [INFO] - epoch: 18, loss_rrl: 559.7898864746094
2025-12-23 17:07:36,829 - [INFO] - epoch: 19, loss_rrl: 530.9111976623535
2025-12-23 17:07:36,843 - [INFO] - epoch: 20, loss_rrl: 505.7477035522461
2025-12-23 17:07:36,858 - [INFO] - epoch: 21, loss_rrl: 483.4856071472168
2025-12-23 17:07:36,873 - [INFO] - epoch: 22, loss_rrl: 462.28399085998535
2025-12-23 17:07:36,887 - [INFO] - epoch: 23, loss_rrl: 437.82898139953613
2025-12-23 17:07:36,901 - [INFO] - epoch: 24, loss_rrl: 412.49149894714355
2025-12-23 17:07:36,916 - [INFO] - epoch: 25, loss_rrl: 394.71525382995605
2025-12-23 17:07:36,931 - [INFO] - epoch: 26, loss_rrl: 374.06040382385254
2025-12-23 17:07:36,946 - [INFO] - epoch: 27, loss_rrl: 349.8981046676636
2025-12-23 17:07:36,961 - [INFO] - epoch: 28, loss_rrl: 335.3474416732788
2025-12-23 17:07:36,976 - [INFO] - epoch: 29, loss_rrl: 315.08159351348877
2025-12-23 17:07:36,992 - [INFO] - epoch: 30, loss_rrl: 299.51339054107666
2025-12-23 17:07:37,010 - [INFO] - epoch: 31, loss_rrl: 287.7300958633423
2025-12-23 17:07:37,029 - [INFO] - epoch: 32, loss_rrl: 277.2981128692627
2025-12-23 17:07:37,047 - [INFO] - epoch: 33, loss_rrl: 267.33451080322266
2025-12-23 17:07:37,065 - [INFO] - epoch: 34, loss_rrl: 258.81794261932373
2025-12-23 17:07:37,083 - [INFO] - epoch: 35, loss_rrl: 251.47387218475342
2025-12-23 17:07:37,102 - [INFO] - epoch: 36, loss_rrl: 244.8410038948059
2025-12-23 17:07:37,121 - [INFO] - epoch: 37, loss_rrl: 238.4982922077179
