2025-12-23 21:20:40,105 - [INFO] - ------ ------ task type is regression ------ ------
2025-12-23 21:20:44,531 - [INFO] - ------------------------------------------------------------
2025-12-23 21:20:44,531 - [INFO] - On Validation Set (Regression):
	MSE of RRL  Model: 490.96722412109375
	MAE of RRL  Model: 21.393795013427734
	R2  of RRL  Model: -13.714553833007812
2025-12-23 21:20:44,531 - [INFO] - ------------------------------------------------------------
2025-12-23 21:20:44,672 - [INFO] - epoch: 0, loss_rrl: 4538.776260375977
2025-12-23 21:20:44,804 - [INFO] - epoch: 1, loss_rrl: 3826.690872192383
2025-12-23 21:20:44,956 - [INFO] - epoch: 2, loss_rrl: 3475.499496459961
2025-12-23 21:20:45,096 - [INFO] - epoch: 3, loss_rrl: 3216.8825759887695
2025-12-23 21:20:45,248 - [INFO] - epoch: 4, loss_rrl: 2981.6833324432373
2025-12-23 21:20:45,286 - [INFO] - epoch: 5, loss_rrl: 2763.2055988311768
2025-12-23 21:20:45,322 - [INFO] - epoch: 6, loss_rrl: 2559.564437866211
2025-12-23 21:20:45,360 - [INFO] - epoch: 7, loss_rrl: 2371.678431749344
2025-12-23 21:20:45,402 - [INFO] - epoch: 8, loss_rrl: 2199.361447453499
2025-12-23 21:20:45,440 - [INFO] - epoch: 9, loss_rrl: 2042.8620254993439
2025-12-23 21:20:45,477 - [INFO] - epoch: 10, loss_rrl: 1900.495014116168
2025-12-23 21:20:45,520 - [INFO] - epoch: 11, loss_rrl: 1771.3766473531723
2025-12-23 21:20:45,562 - [INFO] - epoch: 12, loss_rrl: 1652.9618170261383
2025-12-23 21:20:45,606 - [INFO] - epoch: 13, loss_rrl: 1546.0240216255188
2025-12-23 21:20:45,655 - [INFO] - epoch: 14, loss_rrl: 1449.7184677124023
2025-12-23 21:20:45,766 - [INFO] - epoch: 15, loss_rrl: 1363.6022176742554
2025-12-23 21:20:45,904 - [INFO] - epoch: 16, loss_rrl: 1286.9593000411987
2025-12-23 21:20:46,034 - [INFO] - epoch: 17, loss_rrl: 1219.023817062378
