RID	MEDV_5.0(b=0.7418)	Support	Rule
(-1, 8)	0.0827	0.6275	RM <= 6.405
(-1, 6)	0.0812	0.7810	PTRATIO > 16.866
(-1, 3)	0.0771	0.6307	NOX <= 0.562
(-1, 7)	0.0759	0.7026	PTRATIO > 17.625
(-1, 4)	0.0642	0.8693	NOX <= 0.700
(-1, 0)	-0.0624	0.2974	PTRATIO <= 17.625
(-1, 5)	0.0481	0.0458	RM <= 5.252
(-1, 9)	0.0451	0.2190	PTRATIO <= 16.866
(-1, 1)	-0.0384	0.4967	TAX > 317.756
(-1, 2)	0.0131	0.1961	ZN > 21.951
############################################################
